Row Labels,DELL,IBM,MSFT,NFLX
20030115,25.96,87.59,28.135,0.871428571
20030116,25.6,86.05,27.675,0.857142857
20030117,24.83,81.3,25.73,0.817142857
20030121,24.75,80.54,25.665,0.814285714
20030122,24.56,79.7,25.5,0.828571429
20030123,25.21,81.05,26.14,0.870642857
20030124,24.38,78.99,24.925,0.880714286
20030127,24,78.42,24.585,0.877142857
20030128,24.81,80.11,24.41,0.896428571
20030129,25.33,80.32,24.955,0.882
20030130,24.18,78.3,24.12,0.902142857
20030131,23.86,78.2,23.73,0.942857143
20030203,23.96,78.18,24.28,0.914285714
20030204,24.43,77.09,23.66,0.878571429
20030205,24.17,77.26,23.48,0.852857143
20030206,24.02,77.51,23.71,0.832142857
20030207,23.34,77.1,23.29,0.87
20030210,22.86,77.91,23.69,0.890714286
20030211,23.24,77.39,23.22,0.927142857
20030212,22.94,76.5,23.22,0.948571429
20030213,23.25,75.86,23.495,0.944285714
20030214,25.77,77.45,24.15,1.017142857
20030218,26.49,79.33,24.96,1.047214286
20030219,26.11,79.51,24.53,1.0815
20030220,26.34,79.04,24.15,1.098571429
20030221,26.84,79.95,24.61,1.064285714
20030224,26.38,78.56,24.07,1.002857143
20030225,26.51,79.07,24.19,1.046428571
20030226,25.78,77.4,23.6,1.039285714
20030227,26.51,77.28,23.58,1.178571429
20030228,26.96,77.95,23.7,1.222142857
20030303,26.46,77.33,23.54,1.14
20030304,26.13,76.7,23.07,1.167857143
20030305,26.68,77.73,23.44,1.153571429
20030306,26,77.07,23.27,1.164285714
20030307,26.73,77.9,23.56,1.149285714
20030310,25.95,75.7,22.95,1.123571429
20030311,25.74,75.35,22.79,1.107142857
20030312,26.01,75.18,23.39,1.075714286
20030313,26.89,78.45,24.67,1.160714286
20030314,26.5,79,24.86,1.182142857
20030317,28.16,82.46,25.93,1.285714286
20030318,28.06,82.47,26.04,1.339285714
20030319,28.57,82,26.32,1.374285714
20030320,28.1,82.2,26.25,1.345
20030321,28.78,84.9,26.57,1.325
20030324,27.81,82.25,25.29,1.285714286
20030325,28.13,83.45,25.49,1.375
20030326,27.85,81.55,25.25,1.471428571
20030327,27.84,81.45,25.04,1.552142857
20030328,27.7,80.85,24.67,1.504285714
20030331,27.31,78.43,24.21,1.453571429
20030401,27.21,78.73,24.35,1.354285714
20030402,28.09,81.46,25.72,1.417142857
20030403,28.67,81.91,25.73,1.428571429
20030404,28.87,80.79,25.09,1.396428571
20030407,28.88,80.47,25.171,1.425
20030408,28.59,80.07,25.58,1.441428571
20030409,28.01,78.71,24.57,1.457142857
20030410,28.33,79.01,24.59,1.501428571
20030411,28.29,78.75,24.2,1.483571429
20030414,28.68,80.07,24.75,1.442857143
20030415,28.84,82.79,24.61,1.439285714
20030416,29.24,82.88,24.91,1.469357143
20030417,29.5,84.26,25.5,1.568571429
20030421,29.48,83.36,25.21,1.759285714
20030422,29.89,85.63,25.74,1.640714286
20030423,29.89,85.75,25.72,1.48
20030424,29.62,85.2,25.49,1.572857143
20030425,29.11,83.88,25.21,1.510714286
20030428,29.33,85.12,25.74,1.582857143
20030429,29.75,85.66,25.809,1.628571429
20030430,28.98,84.9,25.56,1.628571429
20030501,29.18,85.89,25.71,1.607142857
20030502,29.57,87.57,26.13,1.6165
20030505,29.5,86.52,25.86,1.669285714
20030506,30.51,87.51,26.38,1.658571429
20030507,30.64,86.68,25.99,1.688214286
20030508,30.2,86.05,25.75,1.634285714
20030509,31.09,87.55,26.35,1.615714286
20030512,31.9,89,26.21,1.680714286
20030513,32.46,89.98,25.99,1.796428571
20030514,32.25,88.7,25.63,1.748571429
20030515,32.18,89.9,25.79,1.747142857
20030516,31.19,88.99,25.57,1.699285714
20030519,30.36,86.45,24.8,1.485
20030520,30.33,85.77,24.63,1.553571429
20030521,29.86,86.18,24.03,1.513571429
20030522,29.89,86.08,24.16,1.613571429
20030523,29.491,85.26,24.22,1.58
20030527,30.01,87.69,24.79,1.620714286
20030528,31.19,87.57,24.41,1.614285714
20030529,31.27,87.36,24.4,1.628571429
20030530,31.37,88.04,24.61,1.607142857
20030602,30.83,87.33,24.639,1.664285714
20030603,31,83.82,24.88,1.704357143
20030604,31.7,84.25,24.87,1.742857143
20030605,31.93,81.9,24.09,1.815
20030606,31.35,80.05,23.67,1.686428571
20030609,31.5,82,23.75,1.642928571
20030610,31.89,81.71,24.68,1.621428571
20030611,31.63,83.97,24.88,1.603571429
20030612,31.94,83.95,24.99,1.565714286
20030613,31.27,82.75,24.65,1.371428571
20030616,32.25,84.5,25.39,1.553571429
20030617,32.25,84.3,25.959,1.515
20030618,32.45,84.7,26.07,1.532857143
20030619,32.17,84.55,26.07,1.569285714
20030620,31.97,84.92,26.33,1.55
20030623,31.42,83.18,25.78,1.535714286
20030624,31.331,83.63,25.7,1.632142857
20030625,31.13,82.49,25.26,1.651428571
20030626,31.68,84.35,25.75,1.777142857
20030627,31.69,83.42,25.63,1.778571429
20030630,31.84,82.5,25.64,1.825
20030701,31.92,83.59,26.15,1.767857143
20030702,32.488,84.74,26.88,1.94
20030703,32.05,83.95,26.5,1.982142857
20030707,33.08,86.09,27.42,1.914285714
20030708,33.79,86.25,27.7,1.959285714
20030709,33.17,85.47,27.47,1.968571429
20030710,32.86,84.03,26.91,1.922142857
20030711,33.56,84.89,27.309,1.892142857
20030714,33.7,85.42,27.4,2.01
20030715,33.89,86.44,27.27,1.884285714
20030716,34,86.74,27.52,1.82
20030717,33.22,83.33,26.69,1.805714286
20030718,33.28,83.72,26.89,1.725
20030721,32.67,82.5,26.04,1.680714286
20030722,33.19,81.85,26.38,1.764285714
20030723,33.5,82.3,26.45,1.905
20030724,32.51,81.51,26,1.885714286
20030725,33.37,83.55,26.89,1.93
20030728,32.81,82.54,26.61,1.901428571
20030729,32.79,81.8,26.47,1.906428571
20030730,33.13,80.96,26.23,1.853928571
20030731,33.68,81.25,26.41,1.871428571
20030801,33.23,81.27,26.17,1.782142857
20030804,33.25,81.13,26.18,1.782142857
20030805,32.15,79.85,25.66,1.736428571
20030806,31.3,79.75,25.65,1.668571429
20030807,31.24,80.69,25.71,1.649285714
20030808,30.94,80.88,25.58,1.677857143
20030811,31.03,81.02,25.61,1.772857143
20030812,31.77,81.51,25.73,1.776428571
20030813,31.31,81.2,25.6,1.73
20030814,31.39,81.56,25.63,1.781428571
20030815,32.34,81.79,25.54,1.785
20030818,33.21,83.52,25.7,1.775
20030819,32.82,83.19,26.62,1.845714286
20030820,32.28,83.05,26.45,1.98
20030821,32.27,82.85,26.24,2.059285714
20030822,32.13,82.97,26.22,2.057142857
20030825,32.06,81.96,26.5,2.005
20030826,31.93,82.5,26.57,2.127857143
20030827,31.68,82,26.42,2.312142857
20030828,32.25,81.9,26.51,2.26
20030829,32.62,82.01,26.52,2.380714286
20030902,33.59,85.76,27.26,2.403571429
20030903,34.17,86.33,28.3,2.378571429
20030904,34.35,87.91,28.43,2.392142857
20030905,34.09,86.95,28.38,2.467857143
20030908,33.68,89.1,28.84,2.48
20030909,33.32,89.42,28.37,2.536428571
20030910,32.97,87.84,27.55,2.422142857
20030911,33.63,87.92,27.84,2.347857143
20030912,33.8,88.7,28.34,2.469285714
20030915,33.57,88.49,28.36,2.536428571
20030916,34.6,90.29,28.9,2.564285714
20030917,34.58,90.63,28.5,2.553571429
20030918,34.94,92,29.5,2.61
20030919,34.86,93.28,29.96,2.642857143
20030922,34.08,91.39,29.07,2.770714286
